source_agent,target_agent,direction
1240355312,1326897580568088577,bidirectional
1240355312,1330077340374872066,bidirectional
1240355312,1335141886126788609,bidirectional
1240355312,1335954546200203264,bidirectional
1240355312,1342164961343094784,bidirectional
1240355312,134687994,bidirectional
1240355312,1382709960253972480,bidirectional
1240355312,1403884006295314436,bidirectional
1240355312,1408713582498385926,bidirectional
1240355312,1411871581,bidirectional
1240355312,1413212150047252480,bidirectional
1240355312,1417441881735184389,bidirectional
1240355312,1420820617859895310,bidirectional
1240355312,1425554206908420099,bidirectional
1240355312,1432264987066519556,bidirectional
1240355312,1432603895390371842,bidirectional
1240355312,1432910625785593856,bidirectional
1240355312,1434573311468580867,bidirectional
1240355312,1437437334618718212,bidirectional
1240355312,1443501119083220997,bidirectional
1240355312,1457215047642464264,bidirectional
1240355312,1468409684361359367,bidirectional
1240355312,1473756922117513227,bidirectional
1240355312,1483945570595127298,bidirectional
1240355312,1487802340019113986,bidirectional
1240355312,1488848748092420104,bidirectional
1240355312,1493360320101953540,bidirectional
1240355312,1496348031494819842,bidirectional
1240355312,1503078169691435008,bidirectional
1240355312,1506457373430333447,bidirectional
1240355312,1514798196244946953,bidirectional
1240355312,15291497,bidirectional
1240355312,1532573097777192961,bidirectional
1240355312,1544329316573581315,bidirectional
1240355312,1558841503165755396,bidirectional
1240355312,1572550591091716098,bidirectional
1240355312,1578035067754278916,bidirectional
1240355312,1582282397533450240,bidirectional
1240355312,1582339455163060224,bidirectional
1240355312,1583748429767139328,bidirectional
1240355312,1585413306008932353,bidirectional
1240355312,1585517096120655872,bidirectional
1240355312,1587981954464419840,bidirectional
1240355312,1590731191375667201,bidirectional
1240355312,1591342007347208192,bidirectional
1240355312,1601134489161400321,bidirectional
1240355312,1603783176425725952,bidirectional
1240355312,1605274291569799168,bidirectional
1240355312,1617555524391780354,bidirectional
1240355312,1629698842647203841,bidirectional
1240355312,1656322283621711875,bidirectional
1240355312,16580085,bidirectional
1240355312,1660722451414654977,bidirectional
1240355312,1664096530415124481,bidirectional
1240355312,1681654240211795968,bidirectional
1240355312,1684037808649011200,bidirectional
1240355312,1684636538540548099,bidirectional
1240355312,1692911563278098433,bidirectional
1240355312,1698251,bidirectional
1240355312,1708500702560223232,bidirectional
1240355312,1716945223392395264,bidirectional
1240355312,171962385,bidirectional
1240355312,1721013319920918528,bidirectional
1240355312,1724070962902028288,bidirectional
1240355312,1732388310905962497,bidirectional
1240355312,1733071890,bidirectional
1240355312,1735180199426486272,bidirectional
1240355312,1735351151732854784,bidirectional
1240355312,1757860834074624000,bidirectional
1240355312,1778746277163069440,bidirectional
1240355312,1788964121616248832,bidirectional
1240355312,1795655235068706816,bidirectional
1240355312,1805761964641337347,bidirectional
1240355312,1828583849946689537,bidirectional
1240355312,184338062,bidirectional
1240355312,1851387600545988608,bidirectional
1240355312,185379141,bidirectional
1240355312,1863217241644486656,bidirectional
1240355312,1882939814,bidirectional
1240355312,1884511445318344704,bidirectional
1240355312,1890694861,bidirectional
1240355312,1898224682912169990,bidirectional
1240355312,1911605163724259328,bidirectional
1240355312,1920801625783803904,bidirectional
1240355312,1938051890987565056,bidirectional
1240355312,1988424834108583939,bidirectional
1240355312,2173194998,bidirectional
1240355312,2226279236,bidirectional
1240355312,237918251,bidirectional
1240355312,23851532,bidirectional
1240355312,2456739656,bidirectional
1240355312,2485392403,bidirectional
1240355312,2659025521,bidirectional
1240355312,268151321,bidirectional
1240355312,2720792168,bidirectional
1240355312,2721511950,bidirectional
1240355312,280692527,bidirectional
1240355312,2855545164,bidirectional
1240355312,2887049886,bidirectional
1240355312,2904839112,bidirectional
1240355312,2908777117,bidirectional
1240355312,3114301021,bidirectional
1240355312,325839895,bidirectional
1240355312,3305395701,bidirectional
1240355312,3321463704,bidirectional
1240355312,373525906,bidirectional
1240355312,39547749,bidirectional
1240355312,4075234643,bidirectional
1240355312,4128537492,bidirectional
1240355312,41314673,bidirectional
1240355312,42611116,bidirectional
1240355312,427623879,bidirectional
1240355312,4524955767,bidirectional
1240355312,4761174372,bidirectional
1240355312,4827995060,bidirectional
1240355312,498631199,bidirectional
1240355312,512275659,bidirectional
1240355312,519968288,bidirectional
1240355312,551075070,bidirectional
1240355312,562701456,bidirectional
1240355312,563947963,bidirectional
1240355312,604344711,bidirectional
1240355312,60944552,bidirectional
1240355312,618128128,bidirectional
1240355312,62044012,bidirectional
1240355312,65385274,bidirectional
1240355312,700336634114371584,bidirectional
1240355312,717269055061630977,bidirectional
1240355312,724112718,bidirectional
1240355312,727242818452897796,bidirectional
1240355312,736222634011176960,bidirectional
1240355312,751326416495517697,bidirectional
1240355312,752167695475322880,bidirectional
1240355312,762093566273343488,bidirectional
1240355312,775759968221868032,bidirectional
1240355312,778827650928291840,bidirectional
1240355312,782772408390258688,bidirectional
1240355312,793165929341255680,bidirectional
1240355312,793483735018504192,bidirectional
1240355312,796208425105440770,bidirectional
1240355312,818670014802735104,bidirectional
1240355312,829115622,bidirectional
1240355312,840908251373981696,bidirectional
1240355312,847424275,bidirectional
1240355312,857425243043905536,bidirectional
1240355312,859240550,bidirectional
1240355312,859734181588328448,bidirectional
1240355312,877812343912226817,bidirectional
1240355312,879441275925274624,bidirectional
1240355312,879532084389216256,bidirectional
1240355312,906617293928587269,bidirectional
1240355312,910633147,bidirectional
1240355312,928289778960707584,bidirectional
1240355312,930946520433623040,bidirectional
1240355312,940521871312764929,bidirectional
1240355312,948044683673923584,bidirectional
1240355312,953677148,bidirectional
1240355312,961624591662592001,bidirectional
1240355312,963910847960510464,bidirectional
1240355312,969033784548052992,bidirectional
1240355312,97939183,bidirectional
1240355312,986296840478953472,bidirectional
1240355312,990752318248304642,bidirectional
1240453335875870720,1276214596672593920,bidirectional
1240453335875870720,1371040575005233155,bidirectional
1240583910419050496,1062671001757106178,bidirectional
1240583910419050496,1073974163704958976,bidirectional
1240583910419050496,1107711818997395458,bidirectional
1240583910419050496,112395818,bidirectional
1240583910419050496,1161851244614340608,bidirectional
1240583910419050496,1191125529048600577,bidirectional
1240583910419050496,1237147828704575488,bidirectional
1240583910419050496,1239156468475101184,bidirectional
1240583910419050496,1252780168936075269,bidirectional
1240583910419050496,1278031093208399872,bidirectional
1240583910419050496,1326671740542574592,bidirectional
1240583910419050496,135224017,bidirectional
1240583910419050496,1371040575005233155,bidirectional
1240583910419050496,1417441881735184389,bidirectional
1240583910419050496,1432910625785593856,bidirectional
1240583910419050496,1502348291052392455,bidirectional
1240583910419050496,1637885143,bidirectional
1240583910419050496,1702359451922051072,bidirectional
1240583910419050496,17629607,bidirectional
1240583910419050496,1839303357300879365,bidirectional
1240583910419050496,1865250629691809792,bidirectional
1240583910419050496,1951052460031963136,bidirectional
1240583910419050496,2367726636,bidirectional
1240583910419050496,3114301021,bidirectional
1240583910419050496,32432449,bidirectional
1240583910419050496,3321463704,bidirectional
1240583910419050496,339868631,bidirectional
1240583910419050496,40394313,bidirectional
1240583910419050496,536156682,bidirectional
1240583910419050496,62044012,bidirectional
1240583910419050496,752784056945872896,bidirectional
1240583910419050496,752980613519540224,bidirectional
1240583910419050496,760050275289862148,bidirectional
1240583910419050496,859240550,bidirectional
1240583910419050496,877763988389363715,bidirectional
1240583910419050496,887278045761077248,bidirectional
1240583910419050496,970225024312463360,bidirectional
1240776894288728069,1028632965121626114,bidirectional
1240776894288728069,134687994,bidirectional
1240776894288728069,1450490138958581763,bidirectional
1240776894288728069,1858805979980480512,bidirectional
1240776894288728069,1918065115,bidirectional
1240776894288728069,2456739656,bidirectional
1240776894288728069,2855545164,bidirectional
1240776894288728069,3769622974,bidirectional
1240776894288728069,963220649811611648,bidirectional
1243709419,101810581,bidirectional
1243709419,1055883888159932416,bidirectional
1243709419,1069244826,bidirectional
1243709419,1073974163704958976,bidirectional
1243709419,10985942,bidirectional
1243709419,1107711818997395458,bidirectional
1243709419,1131661755275403264,bidirectional
1243709419,1161851244614340608,bidirectional
1243709419,1238157406086938624,bidirectional
1243709419,1273986149208506371,bidirectional
1243709419,1283081795890626560,bidirectional
1243709419,1395491096168484871,bidirectional
1243709419,143472129,bidirectional
1243709419,1637885143,bidirectional
1243709419,1710871006804385792,bidirectional
1243709419,1747319861318189056,bidirectional
1243709419,1749477602883252224,bidirectional
1243709419,1858805979980480512,bidirectional
1243709419,1890694861,bidirectional
1243709419,23851532,bidirectional
1243709419,2415164311,bidirectional
1243709419,32432449,bidirectional
1243709419,381899263,bidirectional
1243709419,4036714934,bidirectional
1243709419,40394313,bidirectional
1243709419,408714449,bidirectional
1243709419,41314673,bidirectional
1243709419,44073696,bidirectional
1243709419,48700459,bidirectional
1243709419,604344711,bidirectional
1243709419,62044012,bidirectional
1243709419,715582520197156865,bidirectional
1243709419,768092862,bidirectional
1243709419,793483735018504192,bidirectional
1243709419,801840229418233857,bidirectional
1243709419,818670014802735104,bidirectional
1243709419,882257115863187457,bidirectional
1243709419,963220649811611648,bidirectional
1243709419,978294263418052610,bidirectional
1243709419,986296840478953472,bidirectional
1244878579126632448,1432603895390371842,bidirectional
1244878579126632448,1605274291569799168,bidirectional
1244878579126632448,1721013319920918528,bidirectional
1244878579126632448,262270239,bidirectional
1244878579126632448,302938514,bidirectional
1244878579126632448,940521871312764929,bidirectional
1248252663910678530,1029997069073666048,bidirectional
1248252663910678530,245697148,bidirectional
1248252663910678530,94726857,bidirectional
1248252663910678530,9590162,bidirectional
1249303876102000642,1025331400109477889,bidirectional
1249303876102000642,1062671001757106178,bidirectional
1249303876102000642,1239260840240353280,bidirectional
1249303876102000642,1284141451626999813,bidirectional
1249303876102000642,1335141886126788609,bidirectional
1249303876102000642,1361871749973897216,bidirectional
1249303876102000642,1371040575005233155,bidirectional
1249303876102000642,1377638357451309057,bidirectional
1249303876102000642,1417441881735184389,bidirectional
1249303876102000642,1432264987066519556,bidirectional
1249303876102000642,1432603895390371842,bidirectional
1249303876102000642,1437437334618718212,bidirectional
1249303876102000642,1483945570595127298,bidirectional
1249303876102000642,1496348031494819842,bidirectional
1249303876102000642,1578035067754278916,bidirectional
1249303876102000642,1582282397533450240,bidirectional
1249303876102000642,1582339455163060224,bidirectional
1249303876102000642,1585517096120655872,bidirectional
1249303876102000642,1656322283621711875,bidirectional
1249303876102000642,1664096530415124481,bidirectional
1249303876102000642,1708500702560223232,bidirectional
1249303876102000642,1710871006804385792,bidirectional
1249303876102000642,1721013319920918528,bidirectional
1249303876102000642,1735180199426486272,bidirectional
1249303876102000642,1757860834074624000,bidirectional
1249303876102000642,1852751650785787904,bidirectional
1249303876102000642,2720792168,bidirectional
1249303876102000642,339868631,bidirectional
1249303876102000642,859240550,bidirectional
1249303876102000642,928260634155933696,bidirectional
1249303876102000642,953677148,bidirectional
1249303876102000642,961624591662592001,bidirectional
1249303876102000642,971242879,bidirectional
1251444237222240258,1063551350489968642,bidirectional
1251444237222240258,110079189,bidirectional
1251444237222240258,1165672819,bidirectional
1251444237222240258,1205431724664147968,bidirectional
1251444237222240258,1353014414538985472,bidirectional
1251444237222240258,1407877334988959748,bidirectional
1251444237222240258,1420820617859895310,bidirectional
1251444237222240258,1489616401,bidirectional
1251444237222240258,1603444903,bidirectional
1251444237222240258,17593071,bidirectional
1251444237222240258,1766018804696715264,bidirectional
1251444237222240258,1846183475583635457,bidirectional
1251444237222240258,18824096,bidirectional
1251444237222240258,1884511445318344704,bidirectional
1251444237222240258,237972429,bidirectional
1251444237222240258,2659025521,bidirectional
1251444237222240258,2720792168,bidirectional
1251444237222240258,3178231,bidirectional
1251444237222240258,4032353907,bidirectional
1251444237222240258,4752010152,bidirectional
1251444237222240258,49913,bidirectional
1251444237222240258,5548282,bidirectional
1251444237222240258,6828732,bidirectional
1251444237222240258,702323382,bidirectional
1251444237222240258,740784709878288384,bidirectional
1251444237222240258,759074605,bidirectional
1251444237222240258,877812343912226817,bidirectional
1251444237222240258,895057561,bidirectional
1252780168936075269,1002750754657128449,bidirectional
1252780168936075269,1057370012783042560,bidirectional
1252780168936075269,1095271887465111552,bidirectional
1252780168936075269,1107711818997395458,bidirectional
1252780168936075269,1161851244614340608,bidirectional
1252780168936075269,1167554405551529984,bidirectional
1252780168936075269,1204226083458994177,bidirectional
1252780168936075269,1283081795890626560,bidirectional
1252780168936075269,1325476858654306307,bidirectional
1252780168936075269,1335141886126788609,bidirectional
1252780168936075269,1411871581,bidirectional
1252780168936075269,1417441881735184389,bidirectional
1252780168936075269,1420820617859895310,bidirectional
1252780168936075269,1437437334618718212,bidirectional
1252780168936075269,1452258526689116165,bidirectional
1252780168936075269,1473756922117513227,bidirectional
1252780168936075269,1483945570595127298,bidirectional
1252780168936075269,1501610565348720646,bidirectional
1252780168936075269,1532573097777192961,bidirectional
1252780168936075269,1585517096120655872,bidirectional
1252780168936075269,1601134489161400321,bidirectional
1252780168936075269,1656322283621711875,bidirectional
1252780168936075269,16580085,bidirectional
1252780168936075269,1664096530415124481,bidirectional
1252780168936075269,1681654240211795968,bidirectional
1252780168936075269,1749477602883252224,bidirectional
1252780168936075269,1797973144407625728,bidirectional
1252780168936075269,1880454347223642112,bidirectional
1252780168936075269,1896108642103111681,bidirectional
1252780168936075269,1898224682912169990,bidirectional
1252780168936075269,2602560853,bidirectional
1252780168936075269,3231526214,bidirectional
1252780168936075269,3305395701,bidirectional
1252780168936075269,4032353907,bidirectional
1252780168936075269,40394313,bidirectional
1252780168936075269,618128128,bidirectional
1252780168936075269,727242818452897796,bidirectional
1252780168936075269,775759968221868032,bidirectional
1252780168936075269,793483735018504192,bidirectional
1252780168936075269,818670014802735104,bidirectional
1252780168936075269,859240550,bidirectional
1252780168936075269,910633147,bidirectional
1252780168936075269,953677148,bidirectional
1252780168936075269,97939183,bidirectional
1252780168936075269,986296840478953472,bidirectional
1252780168936075269,990752318248304642,bidirectional
1253834003871936513,1015236363820716032,bidirectional
1253834003871936513,1055883888159932416,bidirectional
1253834003871936513,1058685288,bidirectional
1253834003871936513,106172934,bidirectional
1253834003871936513,1065572368980963328,bidirectional
1253834003871936513,1091401106016620544,bidirectional
1253834003871936513,1096648603412647937,bidirectional
1253834003871936513,1110895129945141248,bidirectional
1253834003871936513,1112224465046269953,bidirectional
1253834003871936513,1121095878687768577,bidirectional
1253834003871936513,1124174960757334018,bidirectional
1253834003871936513,1125849026308575239,bidirectional
1253834003871936513,1128347028268781569,bidirectional
1253834003871936513,1161851244614340608,bidirectional
1253834003871936513,1171358350384058368,bidirectional
1253834003871936513,1199782808501153793,bidirectional
1253834003871936513,1210827897419681792,bidirectional
1253834003871936513,1235933021330485249,bidirectional
1253834003871936513,1238157406086938624,bidirectional
1253834003871936513,1266287914524143616,bidirectional
1253834003871936513,1339504910812000256,bidirectional
1253834003871936513,134687994,bidirectional
1253834003871936513,135224017,bidirectional
1253834003871936513,1352638067761311744,bidirectional
1253834003871936513,1355066946128023553,bidirectional
1253834003871936513,1366481908222230529,bidirectional
1253834003871936513,1395491096168484871,bidirectional
1253834003871936513,1417441881735184389,bidirectional
1253834003871936513,1432910625785593856,bidirectional
1253834003871936513,1434573311468580867,bidirectional
1253834003871936513,1444377537627320323,bidirectional
1253834003871936513,1450153336557105156,bidirectional
1253834003871936513,1494150714259554309,bidirectional
1253834003871936513,1497952815003676678,bidirectional
1253834003871936513,15291497,bidirectional
1253834003871936513,155694816,bidirectional
1253834003871936513,1558841503165755396,bidirectional
1253834003871936513,1585413306008932353,bidirectional
1253834003871936513,1586207970500673537,bidirectional
1253834003871936513,1593295188201455621,bidirectional
1253834003871936513,1595508614789271575,bidirectional
1253834003871936513,1605274291569799168,bidirectional
1253834003871936513,1656322283621711875,bidirectional
1253834003871936513,1660722451414654977,bidirectional
1253834003871936513,1691235728653463553,bidirectional
1253834003871936513,1692740240086360064,bidirectional
1253834003871936513,1692990017147224064,bidirectional
1253834003871936513,1710871006804385792,bidirectional
1253834003871936513,171962385,bidirectional
1253834003871936513,1739157591652188160,bidirectional
1253834003871936513,1747319861318189056,bidirectional
1253834003871936513,17629607,bidirectional
1253834003871936513,1816016743762124800,bidirectional
1253834003871936513,1839303357300879365,bidirectional
1253834003871936513,1843566838892126209,bidirectional
1253834003871936513,1851387600545988608,bidirectional
1253834003871936513,1860759042,bidirectional
1253834003871936513,1864417156534030338,bidirectional
1253834003871936513,1882332508555255808,bidirectional
1253834003871936513,1884511445318344704,bidirectional
1253834003871936513,1915072160395063296,bidirectional
1253834003871936513,215022134,bidirectional
1253834003871936513,2215632242,bidirectional
1253834003871936513,2228370313,bidirectional
1253834003871936513,2233586054,bidirectional
1253834003871936513,227737847,bidirectional
1253834003871936513,23851532,bidirectional
1253834003871936513,262270239,bidirectional
1253834003871936513,2659025521,bidirectional
1253834003871936513,280692527,bidirectional
1253834003871936513,2850858010,bidirectional
1253834003871936513,2908777117,bidirectional
1253834003871936513,2939913921,bidirectional
1253834003871936513,3086182267,bidirectional
1253834003871936513,31362224,bidirectional
1253834003871936513,313886225,bidirectional
1253834003871936513,32432449,bidirectional
1253834003871936513,3321463704,bidirectional
1253834003871936513,35704022,bidirectional
1253834003871936513,4036714934,bidirectional
1253834003871936513,48008938,bidirectional
1253834003871936513,4827995060,bidirectional
1253834003871936513,498631199,bidirectional
1253834003871936513,512275659,bidirectional
1253834003871936513,513272181,bidirectional
1253834003871936513,536428919,bidirectional
1253834003871936513,53646938,bidirectional
1253834003871936513,562701456,bidirectional
1253834003871936513,606317658,bidirectional
1253834003871936513,60944552,bidirectional
1253834003871936513,618128128,bidirectional
1253834003871936513,62044012,bidirectional
1253834003871936513,65385274,bidirectional
1253834003871936513,717269055061630977,bidirectional
1253834003871936513,751326416495517697,bidirectional
1253834003871936513,752980613519540224,bidirectional
1253834003871936513,76009287,bidirectional
1253834003871936513,793165929341255680,bidirectional
1253834003871936513,796072003992064000,bidirectional
1253834003871936513,796208425105440770,bidirectional
1253834003871936513,807257752775065601,bidirectional
1253834003871936513,818670014802735104,bidirectional
1253834003871936513,852149937823506432,bidirectional
1253834003871936513,859240550,bidirectional
1253834003871936513,86293812,bidirectional
1253834003871936513,899883061596127232,bidirectional
1253834003871936513,917649782,bidirectional
1253834003871936513,950683852497965056,bidirectional
1253834003871936513,969788491,bidirectional
1253834003871936513,970225024312463360,bidirectional
1253834003871936513,97700380,bidirectional
1253834003871936513,978294263418052610,bidirectional
1255545348715679744,1135289016474046464,bidirectional
1255545348715679744,1161851244614340608,bidirectional
1256698649893011458,1352638067761311744,bidirectional
1256698649893011458,1432603895390371842,bidirectional
1256698649893011458,1585517096120655872,bidirectional
1256698649893011458,65385274,bidirectional
1256698649893011458,818670014802735104,bidirectional
1266060215847436288,1222876530226974720,bidirectional
1266287914524143616,1290454249059627009,bidirectional
1266287914524143616,130779448,bidirectional
1266287914524143616,1437437334618718212,bidirectional
1266287914524143616,146340553,bidirectional
1266287914524143616,1491219137628188675,bidirectional
1266287914524143616,1670558569832542208,bidirectional
1266287914524143616,1918065115,bidirectional
1266287914524143616,427623879,bidirectional
1266287914524143616,65385274,bidirectional
1266287914524143616,760050275289862148,bidirectional
1266287914524143616,807628845666824192,bidirectional
1269670536,1162281708248395781,bidirectional
1269670536,1280243479,bidirectional
1269670536,1321638806286667779,bidirectional
1269670536,1534092591272173568,bidirectional
1269670536,1656364121334624257,bidirectional
1269670536,169596214,bidirectional
1269670536,1728911637489258497,bidirectional
1269670536,1795994815382913024,bidirectional
1269670536,1858805979980480512,bidirectional
1269670536,1896108642103111681,bidirectional
1269670536,189876762,bidirectional
1269670536,388932769,bidirectional
1269670536,50616576,bidirectional
1269670536,81869176,bidirectional
1269670536,82907797,bidirectional
1269670536,986296840478953472,bidirectional
1270979457432473601,105526560,bidirectional
1270979457432473601,1330077340374872066,bidirectional
1270979457432473601,35763370,bidirectional
1270979457432473601,406184392,bidirectional
1270979457432473601,4776836712,bidirectional
1270979457432473601,742895102499033089,bidirectional
1270979457432473601,76009287,bidirectional
1273441067262595072,4837684597,bidirectional
1273986149208506371,1058095475105120258,bidirectional
1273986149208506371,1069244826,bidirectional
1273986149208506371,1243709419,bidirectional
1273986149208506371,1355066946128023553,bidirectional
1273986149208506371,1367467236819144707,bidirectional
1273986149208506371,1395491096168484871,bidirectional
1273986149208506371,1417486069881257993,bidirectional
1273986149208506371,1432603895390371842,bidirectional
1273986149208506371,1486417511763656706,bidirectional
1273986149208506371,16548937,bidirectional
1273986149208506371,1660722451414654977,bidirectional
1273986149208506371,1721013319920918528,bidirectional
1273986149208506371,1728790010059513856,bidirectional
1273986149208506371,1740168404718555136,bidirectional
1273986149208506371,1747319861318189056,bidirectional
1273986149208506371,1839303357300879365,bidirectional
1273986149208506371,1920801625783803904,bidirectional
1273986149208506371,2371598784,bidirectional
1273986149208506371,2561298974,bidirectional
1273986149208506371,276508048,bidirectional
1273986149208506371,41314673,bidirectional
1273986149208506371,4742069658,bidirectional
1273986149208506371,715582520197156865,bidirectional
1273986149208506371,840908251373981696,bidirectional
1273986149208506371,849615346378002433,bidirectional
1276214596672593920,1002750754657128449,bidirectional
1276214596672593920,101810581,bidirectional
1276214596672593920,1025331400109477889,bidirectional
1276214596672593920,1026317738791251968,bidirectional
1276214596672593920,104494091,bidirectional
1276214596672593920,1055883888159932416,bidirectional
1276214596672593920,1055893652625596416,bidirectional
1276214596672593920,1057351318841516032,bidirectional
1276214596672593920,1062671001757106178,bidirectional
1276214596672593920,1065572368980963328,bidirectional
1276214596672593920,1071061173896916993,bidirectional
1276214596672593920,1073974163704958976,bidirectional
1276214596672593920,1091401106016620544,bidirectional
1276214596672593920,109251162,bidirectional
1276214596672593920,1095271887465111552,bidirectional
1276214596672593920,1095473390293475328,bidirectional
1276214596672593920,1096648603412647937,bidirectional
1276214596672593920,1103932792608481280,bidirectional
1276214596672593920,1112224465046269953,bidirectional
1276214596672593920,1124174960757334018,bidirectional
1276214596672593920,1149061846697070593,bidirectional
1276214596672593920,1163467262516293637,bidirectional
1276214596672593920,1163681309471858689,bidirectional
1276214596672593920,1171358350384058368,bidirectional
1276214596672593920,1179368379674697728,bidirectional
1276214596672593920,1188626449911160834,bidirectional
1276214596672593920,1191125529048600577,bidirectional
1276214596672593920,1191175184541241345,bidirectional
1276214596672593920,1195719322858995714,bidirectional
1276214596672593920,1204226083458994177,bidirectional
1276214596672593920,1210827897419681792,bidirectional
1276214596672593920,1231998355972096000,bidirectional
1276214596672593920,1235933021330485249,bidirectional
1276214596672593920,1237147828704575488,bidirectional
1276214596672593920,1238157406086938624,bidirectional
1276214596672593920,1239260840240353280,bidirectional
1276214596672593920,1239917289836670976,bidirectional
1276214596672593920,1240355312,bidirectional
1276214596672593920,1240453335875870720,bidirectional
1276214596672593920,1240583910419050496,bidirectional
1276214596672593920,1252780168936075269,bidirectional
1276214596672593920,1256698649893011458,bidirectional
1276214596672593920,1277223122844803073,bidirectional
1276214596672593920,1281265455735296001,bidirectional
1276214596672593920,128172086,bidirectional
1276214596672593920,1283081795890626560,bidirectional
1276214596672593920,1283301799760236546,bidirectional
1276214596672593920,1284141451626999813,bidirectional
1276214596672593920,1299613636713832448,bidirectional
1276214596672593920,1316416460584103941,bidirectional
1276214596672593920,1325476858654306307,bidirectional
1276214596672593920,1335141886126788609,bidirectional
1276214596672593920,1335954546200203264,bidirectional
1276214596672593920,1339504910812000256,bidirectional
1276214596672593920,1341998694900641793,bidirectional
1276214596672593920,1342164961343094784,bidirectional
1276214596672593920,1352638067761311744,bidirectional
1276214596672593920,1354605758,bidirectional
1276214596672593920,1354934200042983436,bidirectional
1276214596672593920,1361871749973897216,bidirectional
1276214596672593920,1364749022,bidirectional
1276214596672593920,1365020011123773442,bidirectional
1276214596672593920,1377638357451309057,bidirectional
1276214596672593920,1395491096168484871,bidirectional
1276214596672593920,1403884006295314436,bidirectional
1276214596672593920,1408713582498385926,bidirectional
1276214596672593920,1411871581,bidirectional
1276214596672593920,1417441881735184389,bidirectional
1276214596672593920,1420820617859895310,bidirectional
1276214596672593920,1432264987066519556,bidirectional
1276214596672593920,1433727800578617353,bidirectional
1276214596672593920,1434573311468580867,bidirectional
1276214596672593920,1437437334618718212,bidirectional
1276214596672593920,1444377537627320323,bidirectional
1276214596672593920,1450153336557105156,bidirectional
1276214596672593920,1451121931520860161,bidirectional
1276214596672593920,1452258526689116165,bidirectional
1276214596672593920,1453678744250507270,bidirectional
1276214596672593920,1461322709623787528,bidirectional
1276214596672593920,146340553,bidirectional
1276214596672593920,1465206276791668738,bidirectional
1276214596672593920,1468409684361359367,bidirectional
1276214596672593920,1473756922117513227,bidirectional
1276214596672593920,1483945570595127298,bidirectional
1276214596672593920,1487802340019113986,bidirectional
1276214596672593920,1489086275386806273,bidirectional
1276214596672593920,1494150714259554309,bidirectional
1276214596672593920,1496348031494819842,bidirectional
1276214596672593920,1501610565348720646,bidirectional
1276214596672593920,1506457373430333447,bidirectional
1276214596672593920,1507251075119665152,bidirectional
1276214596672593920,1514798196244946953,bidirectional
1276214596672593920,15291497,bidirectional
1276214596672593920,1532573097777192961,bidirectional
1276214596672593920,1537525893475672064,bidirectional
1276214596672593920,1558841503165755396,bidirectional
1276214596672593920,1560208681505112064,bidirectional
1276214596672593920,1561727472713998339,bidirectional
1276214596672593920,1567101255989825536,bidirectional
1276214596672593920,1569937634918830082,bidirectional
1276214596672593920,1578035067754278916,bidirectional
1276214596672593920,1582282397533450240,bidirectional
1276214596672593920,1582339455163060224,bidirectional
1276214596672593920,1585413306008932353,bidirectional
1276214596672593920,1585517096120655872,bidirectional
1276214596672593920,1590731191375667201,bidirectional
1276214596672593920,1601134489161400321,bidirectional
1276214596672593920,1605274291569799168,bidirectional
1276214596672593920,1621387926876868608,bidirectional
1276214596672593920,1639939909652996097,bidirectional
1276214596672593920,1656322283621711875,bidirectional
1276214596672593920,16580085,bidirectional
1276214596672593920,1658226525831852035,bidirectional
1276214596672593920,1664096530415124481,bidirectional
1276214596672593920,1681654240211795968,bidirectional
1276214596672593920,1685849145935122432,bidirectional
1276214596672593920,1692911563278098433,bidirectional
1276214596672593920,1708500702560223232,bidirectional
1276214596672593920,1710871006804385792,bidirectional
1276214596672593920,1716945223392395264,bidirectional
1276214596672593920,171962385,bidirectional
1276214596672593920,1721013319920918528,bidirectional
1276214596672593920,1722683480453283840,bidirectional
1276214596672593920,1732388310905962497,bidirectional
1276214596672593920,1733071890,bidirectional
1276214596672593920,1735180199426486272,bidirectional
1276214596672593920,1735351151732854784,bidirectional
1276214596672593920,1747319861318189056,bidirectional
1276214596672593920,1749477602883252224,bidirectional
1276214596672593920,1754968125895024640,bidirectional
1276214596672593920,1757860834074624000,bidirectional
1276214596672593920,1778746277163069440,bidirectional
1276214596672593920,1795655235068706816,bidirectional
1276214596672593920,1816016743762124800,bidirectional
1276214596672593920,184338062,bidirectional
1276214596672593920,1851387600545988608,bidirectional
1276214596672593920,185379141,bidirectional
1276214596672593920,1858215994134519808,bidirectional
1276214596672593920,1864417156534030338,bidirectional
1276214596672593920,1882641963306078208,bidirectional
1276214596672593920,1882939814,bidirectional
1276214596672593920,1898224682912169990,bidirectional
1276214596672593920,1911605163724259328,bidirectional
1276214596672593920,1913322197835218944,bidirectional
1276214596672593920,1920801625783803904,bidirectional
1276214596672593920,1927023368315809793,bidirectional
1276214596672593920,1938051890987565056,bidirectional
1276214596672593920,1951052460031963136,bidirectional
1276214596672593920,1987217856334077954,bidirectional
1276214596672593920,211768312,bidirectional
1276214596672593920,220776477,bidirectional
1276214596672593920,2215632242,bidirectional
1276214596672593920,2226279236,bidirectional
1276214596672593920,2262677216,bidirectional
1276214596672593920,23576890,bidirectional
1276214596672593920,2456739656,bidirectional
1276214596672593920,2485392403,bidirectional
1276214596672593920,2561298974,bidirectional
1276214596672593920,2602560853,bidirectional
1276214596672593920,2620107866,bidirectional
